code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
ok2azs,Mizuki,Kamisama Kiss,void,N/A,38,1840,N/A,N/A,0,N/A,false,false,N/A,N/A,54,40,45,259,"For, Dru",1
ok24rf,Fused Zamasu,Dragon Ball,light,N/A,37,789,N/A,N/A,0,N/A,false,false,N/A,N/A,58,45,57,237,"Ban, For",1
ok1vin,Fused Zamasu,Dragon Ball,fire,N/A,37,1554,N/A,N/A,0,N/A,false,false,N/A,N/A,55,55,58,309,"Tem, Sha",1
ok1s78,Minamoto-no-Raikou,Fate/Grand Order,metal,N/A,55,1680,N/A,N/A,0,N/A,false,false,N/A,N/A,60,50,45,290,"Wil, Sha",1
ojzjpe,Alucard,Hellsing,light,3d,264,591,N/A,N/A,0,N/A,false,false,N/A,N/A,52,50,58,237,"Hyp, Ser",1
ojxri8,Thirteen,Obey Me!,earth,N/A,22,190,N/A,N/A,0,N/A,false,false,N/A,N/A,42,58,47,287,"Ref, Vis",1
ojx00p,Chokyuruiyu,Show By Rock!!,earth,N/A,0,636,N/A,N/A,0,N/A,false,false,N/A,N/A,49,48,53,239,"Mim, Spi",1
ojvhgm,Lily Gaveston,Princess Principal,metal,N/A,0,782,N/A,N/A,0,N/A,false,false,N/A,N/A,43,52,47,279,"Und, Bli",1
ojus2t,Airani Iofifteen,Hololive ID,ice,N/A,52,1346,N/A,N/A,0,N/A,false,false,N/A,N/A,72,60,52,231,"Mim, Bod",1
ojqfxu,Pistachio Cookie,Cookie Run,void,N/A,7,1945,N/A,N/A,0,N/A,false,false,N/A,N/A,55,41,52,260,"Vor, Tau",1
ojgayt,Pistachio Cookie,Cookie Run,wood,N/A,7,1041,N/A,N/A,0,N/A,false,false,N/A,N/A,50,41,45,269,"Hol, Mim",1
of4st0,Jo Yuri,SOLOIST,void,N/A,38,1499,N/A,N/A,0,N/A,false,false,N/A,N/A,47,47,49,282,"Ref, Wil",1
oerxgl,Pistachio Cookie,Cookie Run,void,N/A,7,564,N/A,N/A,0,N/A,false,false,N/A,N/A,47,45,52,243,"For, Und",1
ojupy2,Vodka,Food Fantasy,earth,N/A,68,1019,N/A,N/A,0,N/A,false,false,N/A,N/A,59,57,60,260,"Nec, Ref",1
ojthmi,Souta Mishina,K-Project,metal,N/A,0,947,N/A,N/A,0,N/A,false,false,N/A,N/A,60,43,43,262,"Cos, Nec",1
ojqexk,Ryuk,Death Note,earth,3d,161,1314,N/A,N/A,0,N/A,false,false,N/A,N/A,44,77,51,294,"Har, Mys",1
ojpmbl,Aries,Fairy Tail,wind,N/A,7,660,N/A,N/A,0,N/A,false,false,N/A,N/A,54,53,54,233,"Rol, Tem",1
ojp1t5,Haine,Summertime Rendering,earth,fav,7,1568,N/A,N/A,0,N/A,false,false,N/A,N/A,51,55,53,258,"Bel, Wil",1
ojondo,Tamo,Gintama,metal,N/A,1,1901,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,52,271,"Sou, Out",1
ojod90,Magni Dezmond,Holostars EN,metal,N/A,14,634,N/A,N/A,0,N/A,false,false,N/A,N/A,49,53,48,248,"Mys, Spi",1
ojnfmq,V,Mystic Messenger,fire,N/A,34,680,N/A,N/A,0,N/A,false,false,N/A,N/A,74,52,45,241,"Dra, Rot",1
ojnaa0,Rei Taylor,I'm in Love with the Villainess,metal,N/A,70,1524,N/A,N/A,0,N/A,false,false,N/A,N/A,56,44,57,316,"Roc, Eth",1
ojn9c5,Tsubaki,Lapis Re:LiGHTs,light,N/A,0,837,N/A,N/A,0,N/A,false,false,N/A,N/A,50,60,53,273,"Cos, Mim",1
ojn1jm,Riven,League of Legends,ice,N/A,28,1031,N/A,N/A,0,N/A,false,false,N/A,N/A,49,46,46,280,"Rol, Und",1
ojl6aq,Milk Tea,Food Fantasy,void,N/A,37,1480,N/A,N/A,0,N/A,false,false,N/A,N/A,56,55,42,236,"Tau, Hyp",1
ojl464,Seras Victoria,Hellsing,wind,N/A,53,592,N/A,N/A,0,N/A,false,false,N/A,N/A,58,41,52,276,"Tem, Nec",1
oivqhx,Jonathan Byers,Stranger Things,void,N/A,23,597,N/A,N/A,0,N/A,false,false,N/A,N/A,90,55,67,315,"Ato, Ven",1
oh8ii5,Pluto,Black Butler,metal,N/A,7,1699,N/A,N/A,0,N/A,false,false,N/A,N/A,53,58,50,296,"Ven, Spi",1
o9oozc,Pluto,Black Butler,earth,N/A,7,801,N/A,N/A,0,N/A,false,false,N/A,N/A,41,45,44,281,"Hyp, Hel",1
ojjlyu,Tsukuyo Amane,Magia Record,earth,deck2,1,467,N/A,N/A,0,N/A,false,false,N/A,N/A,87,61,45,323,"Bod, Eth",1
ojj90n,Wolf Redfield,Terra Formars,metal,N/A,0,880,N/A,N/A,0,N/A,false,false,N/A,N/A,59,72,56,266,"Vis, Tem",1
ojir0n,Todd Ingram,Scott Pilgrim Takes Off,void,N/A,17,950,N/A,N/A,0,N/A,false,false,N/A,N/A,43,50,52,311,"Hel, Sou",1
ojiqe2,Shoichi Irie,Katekyo Hitman Reborn!,earth,N/A,0,1844,N/A,N/A,0,N/A,false,false,N/A,N/A,53,87,44,275,"Tem, Und",1
ojihcv,Tomoharu Natsume,Asura Cryin',earth,N/A,0,923,N/A,N/A,0,N/A,false,false,N/A,N/A,59,50,44,254,"Wil, Tim",1
ojiccn,Shigenori Usagi,Alice in Borderland,metal,N/A,2,1813,N/A,N/A,0,N/A,false,false,N/A,N/A,47,51,43,252,"Pur, Hyp",1
ojgqua,Chiho Sasaki,The Devil is a Part-Timer!,void,N/A,7,757,N/A,N/A,0,N/A,false,false,N/A,N/A,57,41,59,233,"Hyp, Hol",1
ojgpel,Bespectacled Worker,One Punch Man,earth,N/A,0,286,N/A,N/A,0,N/A,false,false,N/A,N/A,50,57,59,247,"Tem, Out",1
ojglhv,Kyoichi Shido,Idaten Jump,void,N/A,5,584,N/A,N/A,0,N/A,false,false,N/A,N/A,51,46,48,260,"Cos, Rol",1
ojgkj4,Miia,Monster Musume: Everyday Life with Monster Girls,light,N/A,80,1497,N/A,N/A,0,N/A,false,false,N/A,N/A,59,58,44,267,"Ban, Eth",1
ojgjke,Yaya Aizawa,Aria the Scarlet Ammo AA,fire,N/A,0,165,N/A,N/A,0,N/A,false,false,N/A,N/A,52,42,47,234,"Bel, For",1
ojgijs,Altera,Fate/Grand Order,light,N/A,10,1939,N/A,N/A,0,N/A,false,false,N/A,N/A,40,43,58,234,"Dru, Eth",1
ojf0s4,Hikaru Miyazaki,Assault Lily,metal,N/A,0,1090,N/A,N/A,0,N/A,false,false,N/A,N/A,93,42,48,250,"Dru, Ato",1
ojako8,Satsuki Yumizuka,Carnival Phantasm,ice,deck2,0,504,N/A,N/A,0,N/A,false,false,N/A,N/A,87,52,53,317,"Alm, Dru",1
oja07r,Tetsuro Okino,Bullbuster,metal,N/A,0,728,N/A,N/A,0,N/A,false,false,N/A,N/A,49,79,49,235,"Vis, Dra",1
oj8qto,Gabi Braun,Attack on Titan,fire,fav,19,1011,N/A,N/A,0,N/A,false,false,N/A,N/A,42,76,54,289,"Dra, Alm",1
oj8pwd,Felix,Stray Kids,ice,3d,507,1452,N/A,N/A,0,N/A,false,false,N/A,N/A,59,57,48,257,"For, Tem",1
oj6xpi,Allister,Pokemon People,metal,N/A,20,1925,N/A,N/A,0,N/A,false,false,N/A,N/A,57,55,58,278,"Rot, Tim",1
oj6vha,Nnoitra Gilga,Bleach,metal,N/A,4,768,N/A,N/A,0,N/A,false,false,N/A,N/A,50,61,60,237,"Bli, Tem",1
oj6u2n,Echo,Release That Witch,metal,N/A,0,1781,N/A,N/A,0,N/A,false,false,N/A,N/A,41,58,45,250,"Tau, Roc",1
oj40y7,Dahyun,tripleS,void,N/A,6,571,N/A,N/A,0,N/A,false,false,N/A,N/A,56,47,49,237,"Ban, Cos",1
oj3yav,Roshell,Zero kara Hajimeru Mahou no Sho,light,N/A,0,806,N/A,N/A,0,N/A,false,false,N/A,N/A,43,41,46,289,"Sou, Und",1
oiv86y,Solitude Guard,The Elder Scrolls V: Skyrim,earth,N/A,0,1885,N/A,N/A,0,N/A,false,false,N/A,N/A,54,51,45,236,"Dra, For",1
oiuzou,Mio Naruse,The Testament of Sister New Devil: Burst,light,fav,114,721,N/A,N/A,0,N/A,false,false,N/A,N/A,46,61,58,246,"Ato, Mim",1
oitjpo,Sigma,Bungou Stray Dogs,fire,fav,195,810,N/A,N/A,0,N/A,false,false,N/A,N/A,43,46,44,279,"Nec, Dra",1
oiquhg,Ichika Nakano,The Quintessential Quintuplets,fire,3d,431,813,N/A,N/A,0,N/A,false,false,N/A,N/A,60,48,56,234,"Rot, Hel",1
oiq922,Daikichi Karube,Alice in Borderland,metal,alice,18,1343,N/A,N/A,0,N/A,false,false,N/A,N/A,71,47,46,238,"Rot, Rol",1
oiouq3,Aoi Kanzaki,Demon Slayer,earth,fav,32,1140,N/A,N/A,0,N/A,false,false,N/A,N/A,62,40,72,274,"Ban, Mys",1
oim0n5,Gahyeon,Dreamcatcher,ice,N/A,45,717,N/A,N/A,0,N/A,false,false,N/A,N/A,55,45,41,282,"Sha, Spi",1
oilqw4,Willow,Neural Cloud,light,N/A,0,536,N/A,N/A,0,N/A,false,false,N/A,N/A,51,50,45,241,"Vor, Tri",1
oijsoq,Megan Cho,I Love Yoo,wind,fav,0,958,N/A,N/A,0,N/A,false,false,N/A,N/A,54,40,52,274,"Ban, Rot",1
oihdso,Fernando,Paladins,earth,N/A,1,631,N/A,N/A,0,N/A,false,false,N/A,N/A,48,40,44,264,"Ban, Vis",1
oihbp3,Macaron Cookie,Cookie Run,fire,N/A,1,1127,N/A,N/A,0,N/A,false,false,N/A,N/A,73,59,60,255,"Und, Wil",1
oih0a1,Xue Yang,Mo Dao Zu Shi,fire,N/A,18,1719,N/A,N/A,0,N/A,false,false,N/A,N/A,59,49,57,232,"Sha, Dra",1
oid20w,Kiji Mitsuba,Nanbaka,light,N/A,2,1091,N/A,N/A,0,N/A,false,false,N/A,N/A,58,47,52,260,"Tem, Hol",1
oictvc,Leehan,BOYNEXTDOOR,earth,N/A,34,668,N/A,N/A,0,N/A,false,false,N/A,N/A,42,44,59,305,"For, Rol",1
oiceus,Koseki Bijou,Hololive EN,ice,N/A,91,1663,N/A,N/A,0,N/A,false,false,N/A,N/A,55,41,41,273,"Hel, Out",1
oic0oc,Welt,Honkai Star Rail,ice,hsr,115,1920,N/A,N/A,0,N/A,false,false,N/A,N/A,41,44,56,252,"Alm, Rot",1
oic0kz,Yujin,IVE,ice,3d,140,419,N/A,N/A,0,N/A,false,false,N/A,N/A,48,42,56,234,"Nec, Out",1
oiadik,Chiriku,Naruto: Shippuden,earth,N/A,0,874,N/A,N/A,0,N/A,false,false,N/A,N/A,58,41,53,241,"Bod, Dra",1
oi9raj,Rose,SOLOIST,light,3d,90,967,N/A,N/A,0,N/A,false,false,N/A,N/A,47,49,47,235,"Tri, Ref",1
oi9q58,Kyrgios Rodgraim,Omniscient Reader's Viewpoint,earth,N/A,35,853,N/A,N/A,0,N/A,false,false,N/A,N/A,60,58,85,276,"Mim, Tau",1
oi4x08,Luka,Honkai Star Rail,wood,hsr,17,1233,N/A,N/A,0,N/A,false,false,N/A,N/A,49,56,60,301,"Out, Rot",1
oi3qqa,Lexi,VA-11 Hall-A: Cyberpunk Bartender Action,earth,N/A,0,1900,N/A,N/A,0,N/A,false,false,N/A,N/A,54,51,40,242,"Ref, Har",1
oi00or,Kalluto Zoldyck,Hunter x Hunter,ice,hxh,13,616,N/A,N/A,0,N/A,false,false,N/A,N/A,60,60,50,264,"Ref, Bod",1
ohzqtv,Viper,Valorant,metal,valorant,114,750,N/A,N/A,0,N/A,false,false,N/A,N/A,47,40,42,242,"Tri, Bli",1
ohywix,Wakana Gojou,My Dress-Up Darling,wood,3d,105,1286,N/A,N/A,0,N/A,false,false,N/A,N/A,60,57,47,296,"Spi, Vor",1
ohymvh,Raiden Shogun,Genshin Impact,wood,genshin,2858,1114,N/A,N/A,0,N/A,false,false,N/A,N/A,58,41,41,252,"Bel, Tri",1
ohw5uq,Coultenet Bloefhiswyn,Final Fantasy XIV,fire,N/A,2,925,N/A,N/A,0,N/A,false,false,N/A,N/A,54,56,49,240,"Out, Dra",1
ohvz64,Ruby Rose,RWBY,fire,3d,139,1723,N/A,N/A,0,N/A,false,false,N/A,N/A,48,55,54,245,"Tem, Hel",1
ohvorv,Wang Yibo,SOLOIST,earth,3d,40,1102,N/A,N/A,0,N/A,false,false,N/A,N/A,44,46,74,277,"Vis, Ban",1
ohvi10,Sorasaki Hina,Blue Archive,wind,3d,85,1895,N/A,N/A,0,N/A,false,false,N/A,N/A,51,45,53,275,"Dra, Hol",1
ohv2hp,Yeon Skylar,Lost in the Cloud,ice,N/A,104,1236,N/A,N/A,0,N/A,false,false,N/A,N/A,59,49,53,275,"Nec, For",1
ohu4vw,Liben,Genshin Impact,fire,genshin,11,1731,N/A,N/A,0,N/A,false,false,N/A,N/A,55,44,44,255,"Sou, Spi",1
ohtz47,Takina Inoue,Lycoris Recoil,wood,lycoris,335,263,N/A,N/A,0,N/A,false,false,N/A,N/A,65,59,48,257,"For, Ban",1
ohtuv8,Jin Mori,The God of High School,fire,3d,167,931,N/A,N/A,0,N/A,false,false,N/A,N/A,40,51,50,247,"Pur, Rol",1
ohtd8x,Shirou Nishi,Whisper of the Heart,wood,3d,0,587,N/A,N/A,0,N/A,false,false,N/A,N/A,59,68,56,281,"Roc, Vis",1
oht3ij,Natsuki Kimura,THE iDOLM@STER Cinderella Girls,earth,3d,3,843,N/A,N/A,0,N/A,false,false,N/A,N/A,53,56,54,231,"Hyp, Ven",1
ohqkaa,Arlecchino,Genshin Impact,metal,genshin,507,1742,N/A,N/A,0,N/A,false,false,N/A,N/A,40,54,40,275,"Vor, Rot",1
ohq4yi,Princess Emeraude,Magic Knight Rayearth,earth,deck2,0,1044,N/A,N/A,0,N/A,false,false,N/A,N/A,89,69,69,280,"Dra, Hol",1
ohorxy,Alma,Gokurakugai,wind,3d,89,1661,N/A,N/A,0,N/A,false,false,N/A,N/A,42,46,59,241,"Hyp, Wil",1
ohol10,Gawr Gura,Hololive EN,light,3d,952,1915,N/A,N/A,0,N/A,false,false,N/A,N/A,59,41,49,275,"Bod, Ven",1
ohldy7,Adonis Otogari,Ensemble Stars!,fire,3d,47,537,N/A,N/A,0,N/A,false,false,N/A,N/A,42,42,41,230,"Tri, Eth",1
ohl2o9,Akame,Akame ga Kill!,wood,3d,428,1759,N/A,N/A,0,N/A,false,false,N/A,N/A,56,55,43,246,"Bli, Spi",1
ohkp95,Miyuki Mackenzie,If Her Flag Breaks,earth,3d,0,1159,N/A,N/A,0,N/A,false,false,N/A,N/A,48,43,46,261,"Hol, Bel",1
ohkjvg,Koyomi Shirayuri,To LOVE Ru,void,3d,0,996,N/A,N/A,0,N/A,false,false,N/A,N/A,40,46,43,269,"Dra, Vor",1
ohkf4t,BIBI,SOLOIST,void,3d,63,1199,N/A,N/A,0,N/A,false,false,N/A,N/A,56,44,54,232,"Nec, Tau",1
ohkc8u,Sou Hishigata,Summertime Rendering,ice,fav,1,785,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,56,235,"Mim, Bod",1
ohjyt4,Ricky,ZEROBASEONE,light,3d,113,809,N/A,N/A,0,N/A,false,false,N/A,N/A,55,50,41,247,"Eth, Ven",1
ohik6q,Shinonome Ena,Project SEKAI,earth,3d,290,891,N/A,N/A,0,N/A,false,false,N/A,N/A,47,60,42,303,"Wil, Rot",1
ohiast,Shinji Hirako,Bleach,ice,bleach,103,1834,N/A,N/A,0,N/A,false,false,N/A,N/A,58,42,56,237,"Eth, Nec",1
ohhffq,Aegis,Beyblade: Metal Saga,metal,3d,0,1099,N/A,N/A,0,N/A,false,false,N/A,N/A,52,56,41,237,"Dra, Alm",1
ohgpts,Shinomiya Runa,VSPO!,void,3d,9,1469,N/A,N/A,0,N/A,false,false,N/A,N/A,57,54,57,325,"Wil, Vor",1
ohgc12,Ritsu Sakuma,Ensemble Stars!,wood,3d,88,683,N/A,N/A,0,N/A,false,false,N/A,N/A,42,42,60,320,"Nec, Rot",1
ohfqoz,Saiko Intelli,My Hero Academia,fire,3d,1,1573,N/A,N/A,0,N/A,false,false,N/A,N/A,41,41,59,267,"Tri, Sou",1
ohfert,Himeko Murata,Honkai Impact 3rd,earth,fav,74,674,N/A,N/A,0,N/A,false,false,N/A,N/A,96,45,44,234,"Roc, Dru",1
ohco8k,Tomahawk Steak,Food Fantasy,ice,3d,5,1831,N/A,N/A,0,N/A,false,false,N/A,N/A,51,55,45,268,"Hol, Ato",1
oh6zrj,Kalene,AFK Arena,metal,fav,0,1399,N/A,N/A,0,N/A,false,false,N/A,N/A,43,55,57,254,"Nec, Dru",1
ohbw3z,Yukino Yukinoshita,My Teen Romantic Comedy SNAFU,ice,3d,365,1075,N/A,N/A,0,N/A,false,false,N/A,N/A,62,49,47,251,"Tri, Cos",1
ohbq3v,Helga Sinclair,Atlantis: The Lost Empire,light,3d,0,1893,N/A,N/A,0,N/A,false,false,N/A,N/A,59,43,41,277,"Tim, Mim",1
ohbarz,Demon Slayer,MapleStory,void,3d,48,1642,N/A,N/A,0,N/A,false,false,N/A,N/A,42,45,72,248,"Dra, Spi",1
ohb62g,Aqua,KonoSuba: God's Blessing on This Wonderful World!,wood,3d,415,384,N/A,N/A,0,N/A,false,false,N/A,N/A,44,58,48,280,"Ser, Ato",1
ohb3g3,Lyney,Genshin Impact,void,genshin,219,1825,N/A,N/A,0,N/A,false,false,N/A,N/A,45,69,54,260,"Ban, Sou",1
ohaf48,Eve,BIRDIE WING: Golf Girls' Story,fire,3d,4,1927,N/A,N/A,0,N/A,false,false,N/A,N/A,54,43,53,244,"Bli, Spi",1
ohae7d,Spider-Man (Miles),Spider-Man: Into the Spider-Verse,fire,3d,94,1856,N/A,N/A,0,N/A,false,false,N/A,N/A,47,44,53,254,"Dra, Dra",1
oh82g6,Ivis Necron,The Misfit of Demon King Academy,ice,3d,0,1349,N/A,N/A,0,N/A,false,false,N/A,N/A,49,43,46,306,"Vis, Dru",1
oh7rl4,Jean,Genshin Impact,ice,genshin,303,1423,N/A,N/A,0,N/A,true,false,N/A,N/A,55,78,57,294,"Und, Spi",1
oh7bb7,Nadeshiko Kagamihara,Laid-Back Camp,light,3d,39,629,N/A,N/A,0,N/A,false,false,N/A,N/A,51,57,54,252,"Mim, Out",1
oh7a5f,Saori Okuyama,THE iDOLM@STER Cinderella Girls,earth,3d,0,172,N/A,N/A,0,N/A,false,false,N/A,N/A,43,59,46,243,"Hyp, Dra",1
oh6fve,Riddle Rosehearts,Twisted Wonderland,ice,3d,111,1303,N/A,N/A,0,N/A,false,false,N/A,N/A,48,57,47,256,"Alm, Pur",1
oh6459,Cinnamon,Nekopara,void,3d,54,1663,N/A,N/A,0,N/A,false,false,N/A,N/A,52,46,55,304,"Sou, Rol",1
oh635z,Ai Ooto,Wonder Egg Priority,void,3d,114,1138,N/A,N/A,0,N/A,false,false,N/A,N/A,57,80,41,249,"Nec, Dra",1
oh5c9l,Ado,Utaite,earth,3d,335,948,N/A,N/A,0,N/A,false,false,N/A,N/A,47,51,49,292,"Und, Mim",1
o4ov6b,La Brava,My Hero Academia,wind,building,10,1267,N/A,N/A,0,$5e5ce,false,true,#2a03df,N/A,42,89,181,458,"Ven, Wil, Eth, Sou, Ref, Mys, Out, Ato",84
o5htiv,Jo Yuri,SOLOIST,wind,building,38,53,N/A,N/A,0,N/A,true,true,#0ae13a,N/A,51,197,57,439,"Tim, Pur, Ser, Wil, Und, Dru, Nec, Eth",81
nxwlvx,Pluto,Black Butler,wind,building,7,41,N/A,N/A,0,$b68b1,false,true,#e8d0f8,N/A,44,92,114,445,"Bel, Spi, Vor, Dru, Spi, Ser, Eth, Spi",62
oh4zc9,Diablo,That Time I Got Reincarnated as a Slime,ice,3d,116,1392,N/A,N/A,0,N/A,false,false,N/A,N/A,59,52,42,233,"Dru, Tem",1
oh29ck,Eiji Okumura,Banana Fish,ice,3d,109,1146,N/A,N/A,0,N/A,false,false,N/A,N/A,41,57,51,278,"Spi, Mys",1
o4hx7c,Pistachio Cookie,Cookie Run,earth,building,7,43,N/A,N/A,0,N/A,false,true,N/A,N/A,97,87,118,424,"Pur, Tim, Ven, Nec, Ser, Dru, Eth, Ato",69
ogxjeo,Riko Amanai,Jujutsu Kaisen,metal,jjk,64,870,N/A,N/A,0,N/A,false,false,N/A,N/A,41,40,51,232,"Tau, Bod",1
ogxbym,Jennie,SOLOIST,metal,3d,118,898,N/A,N/A,0,N/A,false,false,N/A,N/A,48,56,59,300,"Dra, Dru",1
ogvswn,Emma Halford,Sugar Apple Fairy Tale,earth,3d,4,842,N/A,N/A,0,N/A,false,false,N/A,N/A,58,57,60,273,"Alm, Har",1
ogthho,Bat,Hunter x Hunter,wind,hxh,1,1649,N/A,N/A,0,N/A,false,false,N/A,N/A,44,41,40,238,"Vis, Bli",1
ogsqfi,Ruby Rose,RWBY,fire,3d,139,582,N/A,N/A,0,N/A,false,false,N/A,N/A,55,43,50,246,"Mim, Dra",1
ogs952,Mr. Doshi,Yuppie Psycho,ice,building,0,38,N/A,N/A,0,N/A,false,false,N/A,N/A,46,90,81,294,"Tau, Mim",1
ogs541,Yuuta Okkotsu,Jujutsu Kaisen 0 Movie,metal,jjk,624,1129,N/A,N/A,0,N/A,false,false,N/A,N/A,58,42,47,274,"Nec, Bod",1
ogrzvy,Colt,Hunter x Hunter,fire,hxh,1,1804,N/A,N/A,0,N/A,false,false,N/A,N/A,45,52,41,251,"Spi, Dra",1
ogrwig,Bond Forger,Spy x Family,light,3d,152,1863,N/A,N/A,0,N/A,false,false,N/A,N/A,53,51,66,232,"Roc, Spi",1
ogrtcp,Choi Nam-ra,All of Us Are Dead,fire,3d,56,1152,N/A,N/A,0,N/A,false,false,N/A,N/A,42,43,40,280,"Spi, Mim",1
ogrqv4,Meruem,Hunter x Hunter,ice,hxh,98,1647,N/A,N/A,0,N/A,false,false,N/A,N/A,60,66,44,266,"Tau, Ato",1
ogro5b,Moana Herold,Ashtarte,fire,3d,0,1039,N/A,N/A,0,N/A,false,false,N/A,N/A,46,64,49,300,"Dru, Eth",1
ogrm2q,Daniel Park,Lookism,fire,fav,126,963,N/A,N/A,0,N/A,false,false,N/A,N/A,40,55,54,261,"Dra, Cos",1
ogq2he,Pavolia Reine,Hololive ID,ice,3d,39,870,N/A,N/A,0,N/A,false,false,N/A,N/A,43,44,48,241,"Rot, Sou",1
ogmhjh,My Melody,Sanrio,void,building,213,1278,N/A,N/A,0,N/A,false,false,N/A,N/A,44,67,59,341,"Und, Alm",1
ogl52e,Eugeo,SAO: Alicization,fire,3d,97,1950,N/A,N/A,0,N/A,false,false,N/A,N/A,49,53,59,266,"Dru, Har",1
ogkw1z,Nanami Momozono,Kamisama Kiss,ice,3d,82,1523,N/A,N/A,0,N/A,false,false,N/A,N/A,53,44,50,252,"Bel, Dru",1
ogknco,Albert James Moriarty,Moriarty the Patriot,earth,3d,38,528,N/A,N/A,0,N/A,false,false,N/A,N/A,54,47,56,243,"Hyp, Dra",1
ogkcpj,Natsumi,Date A Live III,ice,3d,53,1441,N/A,N/A,0,N/A,false,false,N/A,N/A,64,76,60,261,"Mys, Vor",1
ogjulx,Kikuko Inoue,Zoku Sayonara Zetsubou Sensei,earth,3d,0,1023,N/A,N/A,0,N/A,false,false,N/A,N/A,49,49,48,231,"Har, Ser",1
ogjp4p,Ruby triple fusion,Steven Universe,ice,3d,0,1406,N/A,N/A,0,N/A,false,false,N/A,N/A,45,50,72,287,"Tau, Vor",1
ogik4z,Trafalgar Law,One Piece,ice,3d,580,1378,N/A,N/A,0,N/A,false,false,N/A,N/A,53,44,42,248,"Spi, Ban",1
ogifng,Eiai Nano,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",wood,3d,50,1709,N/A,N/A,0,N/A,false,false,N/A,N/A,48,44,42,244,"Cos, Hel",1
ogi856,Kiwi,Cyberpunk: Edgerunners,light,fav,28,1921,N/A,N/A,0,N/A,false,false,N/A,N/A,50,58,42,245,"Roc, For",1
oghwbj,Artoria Pendragon (Lancer Alter),Fate/Grand Order,light,3d,45,891,N/A,N/A,0,N/A,false,false,N/A,N/A,60,45,51,276,"Bli, Tim",1
ogha54,Nozomu Juse,I Can't Understand What My Husband Is Saying,ice,3d,0,1624,N/A,N/A,0,N/A,false,false,N/A,N/A,51,45,53,256,"Ser, Ref",1
ogfj16,Black Swan,Honkai Star Rail,wind,hsr,222,1450,N/A,N/A,0,N/A,false,false,N/A,N/A,55,57,40,299,"Bel, Vis",1
ogevsu,Kurumi Noah,VSPO!,earth,3d,12,667,N/A,N/A,0,N/A,false,false,N/A,N/A,59,52,40,335,"Bli, Tem",1
ogdsft,Ayato Sakamaki,Diabolik Lovers,fire,3d,58,1028,N/A,N/A,0,N/A,false,false,N/A,N/A,57,58,46,261,"Rot, Mys",1
ogadcm,Ji Yao,Martial Peak,wind,3d,8,749,N/A,N/A,0,N/A,false,false,N/A,N/A,45,58,49,291,"Dra, Mim",1
og84yy,Houzuki,Natsume's Book of Friends,fire,building,0,882,N/A,N/A,0,N/A,false,false,N/A,N/A,43,92,99,364,"Nec, Ser",39
og5zoj,Shuuji Hanma,Tokyo Revengers,wind,3d,66,721,N/A,N/A,0,N/A,false,false,N/A,N/A,42,47,68,283,"Cos, Tau",1
og4ys3,Candice Catnipp,Bleach,fire,building,29,1469,N/A,N/A,0,N/A,false,false,N/A,N/A,75,71,109,408,"Tem, Bel",49
og4xkr,Shintaro Aihara,Camp Buddy,metal,deck2,0,801,N/A,N/A,0,N/A,false,false,N/A,N/A,77,58,56,315,"Ref, Ven",1
og4spi,Ryu Han-Bin,Survival Story Of A Sword King In A Fantasy World,earth,3d,17,1700,N/A,N/A,0,N/A,false,false,N/A,N/A,51,51,55,281,"Vis, Hol",1
og4dkp,D.O.,EXO,earth,3d,38,1957,N/A,N/A,0,N/A,false,false,N/A,N/A,58,48,50,300,"Nec, Bli",1
obhehi,Minhyuk Park,I Love Yoo,ice,building,3,527,N/A,N/A,0,$7ea67,false,false,N/A,N/A,58,85,85,346,"Wil, Out, Ref, Mys, Sha, Dra, Ven, Spi",34
odrx9o,Toymaker,Villain to Kill,earth,building,4,43,N/A,N/A,0,N/A,false,false,N/A,N/A,48,67,68,326,"Bli, Ref",30
ofy24u,Shalltear Bloodfallen,Overlord,void,3d,195,768,N/A,N/A,0,N/A,false,false,N/A,N/A,60,49,55,259,"Spi, Pur",1
ofxlsr,Hyakkimaru,Dororo,light,3d,115,1270,N/A,N/A,0,N/A,false,false,N/A,N/A,54,47,86,241,"Rot, Mys",1
ofw1mm,Optimus Prime,Transformers,light,3d,85,989,N/A,N/A,0,N/A,false,false,N/A,N/A,42,56,59,270,"Ref, Sha",1
ofusux,Ceres Fauna,Hololive EN,light,3d,227,1997,N/A,N/A,0,N/A,false,false,N/A,N/A,45,50,56,238,"Pur, Hol",1
ofu89k,CZ52,Girls Frontline,metal,3d,1,826,N/A,N/A,0,N/A,false,false,N/A,N/A,41,42,42,275,"Dru, Sou",1
ofu208,Marshtomp,Pokemon Generation III,ice,3d,2,426,N/A,N/A,0,N/A,false,false,N/A,N/A,43,60,46,265,"Und, Bel",1
oftqvt,Makoto Kikuchi,THE iDOLM@STER,ice,3d,7,1736,N/A,N/A,0,N/A,false,false,N/A,N/A,55,49,41,300,"Spi, Und",1
oftc4i,Tamamo no Mae,Fate/Grand Order,void,3d,62,930,N/A,N/A,0,N/A,false,false,N/A,N/A,41,54,52,308,"Spi, Wil",1
