code,name,series,element,tagname,wishlist,gen,owner,fought,frame,custom_frame,3D,morph,glow,bg,attack,defense,speed,hp,moves,level
oelwo1,Juuzou Suzuya,Tokyo Ghoul,earth,s,186,597,N/A,N/A,0,N/A,false,false,N/A,N/A,56,59,43,269,"For, Vor",1
oeltyn,Master Trainer,THE iDOLM@STER Cinderella Girls,earth,burn,1,791,N/A,N/A,0,N/A,false,false,N/A,N/A,42,57,56,268,"Spi, Tim",1
oelspr,Kouen Ren,Magi: The Labyrinth of Magic,fire,burn,2,1814,N/A,N/A,0,N/A,false,false,N/A,N/A,51,59,47,315,"Alm, Ato",1
oelr89,Shigeru Aoba,Neon Genesis Evangelion,earth,burn,6,712,N/A,N/A,0,N/A,false,false,N/A,N/A,60,51,52,261,"Ato, Bli",1
oelhd9,Yoko Machi,Bokurano,ice,burn,0,502,N/A,N/A,0,N/A,false,false,N/A,N/A,59,51,50,249,"For, Hel",1
oelga2,Pegasus J. Crawford,Yu-Gi-Oh!,wood,burn,3,770,N/A,N/A,0,N/A,false,false,N/A,N/A,42,47,41,279,"Rot, Out",1
oelezo,Regular Mob A,Interspecies Reviewers,wood,burn,1,511,N/A,N/A,0,N/A,false,false,N/A,N/A,45,50,45,252,"Spi, Ban",1
oelc8i,Satoshi Honma,Anohana: The Flower We Saw That Day,wood,burn,0,1014,N/A,N/A,0,N/A,false,false,N/A,N/A,59,53,50,320,"Spi, Eth",1
oekwau,Joya Washizu,Bullbuster,earth,burn,0,853,N/A,N/A,0,N/A,false,false,N/A,N/A,47,46,41,246,"Bod, Rol",1
oekuzr,Asahi Saiba,Food Wars! Shokugeki no Soma,fire,burn,1,757,N/A,N/A,0,N/A,false,false,N/A,N/A,57,51,42,272,"Und, Pur",1
oeksm4,Tsukuyami Rika,Higurashi: When They Cry - Mei,fire,burn,1,1370,N/A,N/A,0,N/A,false,false,N/A,N/A,59,41,73,231,"Rol, Ban",1
oekqh9,Jean Colbert,The Familiar of Zero,metal,low,3,21,N/A,N/A,0,N/A,false,false,N/A,N/A,47,46,72,273,"Out, Spi",1
oeknd8,Musashi Miyamoto,Samurai Bride,earth,burn,8,1047,N/A,N/A,0,N/A,false,false,N/A,N/A,57,90,78,256,"Mys, Hel",1
oeklzj,Nagisa Sena,Love Stage!!,ice,burn,0,977,N/A,N/A,0,N/A,false,false,N/A,N/A,41,54,47,255,"Ato, Tem",1
oekinb,Leona,NIKKE,light,burn,4,548,N/A,N/A,0,N/A,false,false,N/A,N/A,46,42,60,255,"Bod, Dra",1
oekhcn,Kang Soojin,True Beauty,ice,s,15,1089,N/A,N/A,0,N/A,false,false,N/A,N/A,44,48,60,280,"Hyp, Spi",1
oekg1v,Croissant Cookie,Cookie Run,earth,cookie,2,612,N/A,N/A,0,N/A,false,false,N/A,N/A,50,75,43,241,"Roc, Mim",1
oekasw,Soda,NIKKE,void,burn,7,946,N/A,N/A,0,N/A,false,false,N/A,N/A,48,56,57,323,"Ato, Nec",1
oek9jt,Nigi Ubusato,The Severing Crime Edge,fire,burn,0,824,N/A,N/A,0,N/A,false,false,N/A,N/A,68,46,41,320,"Ser, Dra",1
oek5j9,Tsukasa Tojo,Heaven Burns Red,wood,burn,3,557,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,47,286,"Alm, Vis",1
oek0ik,Urashiki Ootsutsuki,Boruto: Naruto Next Generations,fire,burn,4,636,N/A,N/A,0,N/A,false,false,N/A,N/A,42,59,43,250,"Dru, Ser",1
oejzha,Carol,Rebuild World,earth,burn,1,916,N/A,N/A,0,N/A,false,false,N/A,N/A,43,45,51,266,"Dra, Spi",1
oejy9i,Eleven,Path to Nowhere,fire,N/A,6,15,N/A,N/A,0,N/A,false,false,N/A,N/A,56,48,50,248,"Und, Ven",1
oejslq,Child Emperor,One Punch Man,fire,burn,6,1865,N/A,N/A,0,N/A,false,false,N/A,N/A,58,54,59,293,"Tem, Wil",1
oejpov,Eins,Counter:Side,ice,burn,0,1352,N/A,N/A,0,N/A,false,false,N/A,N/A,51,50,41,242,"Sou, Ref",1
oejndw,Rim,Meikyuu Black Company,fire,burn,6,1053,N/A,N/A,0,N/A,false,false,N/A,N/A,45,44,47,298,"Spi, Hyp",1
oejm2q,Numbers 32: Marine Biting Dragon - Shark Drake,Yu-Gi-Oh! Monsters,ice,burn,2,523,N/A,N/A,0,N/A,false,false,N/A,N/A,41,48,51,285,"Pur, Spi",1
oeji6e,Wheein,SOLOIST,light,burn,11,690,N/A,N/A,0,N/A,false,false,N/A,N/A,55,41,56,262,"Ato, Spi",1
oejf0q,Darling Doll,Valkyrie Crusade,earth,burn,0,514,N/A,N/A,0,N/A,false,false,N/A,N/A,58,51,59,280,"Und, Rol",1
oejc0l,Cyndaquil,Pokemon Generation II,wood,burn,10,1842,N/A,N/A,0,N/A,false,false,N/A,N/A,61,47,47,269,"Bli, Ser",1
oej9hk,Midvalley the Hornfreak,Trigun,fire,burn,3,1787,N/A,N/A,0,N/A,false,false,N/A,N/A,40,46,55,276,"Ban, Dru",1
oej8c8,Rocket Balloon,Clash of Clans,fire,N/A,2,875,N/A,N/A,0,N/A,false,false,N/A,N/A,52,48,48,330,"Spi, Dru",1
oej7es,Kafka Hibino,Monster #8,earth,low,57,35,N/A,N/A,0,N/A,false,false,N/A,N/A,62,40,49,328,"Bod, Tem",1
oej6hj,Red Osmanthus Cookie,Cookie Run,void,cookie,5,1116,N/A,N/A,0,N/A,false,false,N/A,N/A,57,44,57,290,"Tau, Wil",1
oej5b5,Miki,City Hunter,fire,burn,0,1114,N/A,N/A,0,N/A,false,false,N/A,N/A,47,42,54,271,"Vor, Ato",1
oej4da,Fukase,Vocaloid,ice,s,47,811,N/A,N/A,0,N/A,false,false,N/A,N/A,44,54,59,252,"Vis, Tri",1
oej3f2,Nao Tomori,Charlotte,earth,s,163,827,N/A,N/A,0,N/A,false,false,N/A,N/A,52,45,48,258,"Out, Cos",1
oej28b,Arthur Bryan,Eleceed,wood,burn,5,1077,N/A,N/A,0,N/A,false,false,N/A,N/A,47,59,40,250,"Tim, For",1
oej1d7,Aristotle,Sid Story,wood,burn,0,786,N/A,N/A,0,N/A,false,false,N/A,N/A,56,44,57,266,"Mim, Sou",1
oeiz32,Nina,Beast Tamer,void,burn,2,287,N/A,N/A,0,N/A,false,false,N/A,N/A,51,60,50,259,"Mim, Bel",1
oeiy5c,Shinichi Kudo,Detective Conan,metal,s,54,592,N/A,N/A,0,N/A,false,false,N/A,N/A,42,50,41,241,"Roc, Tri",1
oeiwx1,Yaoyao,Genshin Impact,ice,genshit,49,1461,N/A,N/A,0,N/A,false,false,N/A,N/A,40,59,61,319,"Rot, Eth",1
oeiw1a,Lon'qu,Fire Emblem Awakening,ice,burn,4,1698,N/A,N/A,0,N/A,false,false,N/A,N/A,47,49,52,256,"Bel, Rot",1
o8eqnv,Pluto,Black Butler,light,N/A,6,1188,N/A,N/A,0,N/A,false,false,N/A,N/A,43,45,49,261,"Dra, Hel",1
oeiqdh,Krystal,Girls x Battle 2,earth,N/A,0,1823,N/A,N/A,0,N/A,false,false,N/A,N/A,44,45,60,292,"Mim, Hol",1
oeipfs,Kody,Lumine,earth,s,28,1713,N/A,N/A,0,N/A,false,false,N/A,N/A,56,59,44,244,"Rot, Tim",1
oeinzj,Ichie Otonashi,Revue Starlight,fire,burn,4,557,N/A,N/A,0,N/A,false,false,N/A,N/A,67,49,58,299,"Dra, Rol",1
oeimyb,Byakuren Hijiri,Touhou,fire,burn,8,1117,N/A,N/A,0,N/A,false,false,N/A,N/A,40,40,77,282,"Wil, Sou",1
oeihst,Giyuu Tomioka,Demon Slayer,void,slayer,1051,770,N/A,N/A,0,N/A,false,false,N/A,N/A,45,40,43,274,"Vor, Pur",1
oeihuh,Doah,Fanatics,fire,low,1,12,N/A,N/A,0,N/A,false,false,N/A,N/A,59,44,44,278,"Nec, Pur",1
oeih39,Tsugumi Aoba,Kannagi: Crazy Shrine Maidens,earth,burn,0,888,N/A,N/A,0,N/A,false,false,N/A,N/A,55,54,60,296,"Cos, Hel",1
oeifq9,Sophina Biblia,Mashle,earth,mashle,2,1354,N/A,N/A,0,N/A,false,false,N/A,N/A,43,53,43,258,"Rol, Wil",1
oeidlb,Nova Summerfield,HELIOS Rising Heroes,wood,burn,8,1023,N/A,N/A,0,N/A,false,false,N/A,N/A,53,45,45,253,"Spi, Tau",1
oeicjo,Speedwagon Foundation Ship Captain,JoJo's Bizarre Adventure: Diamond is Unbreakable,light,burn,6,645,N/A,N/A,0,N/A,false,false,N/A,N/A,60,55,60,249,"For, Dra",1
oeibmy,Braixen,Pokemon Generation VI,fire,burn,4,826,N/A,N/A,0,N/A,false,false,N/A,N/A,49,56,40,248,"Alm, Bli",1
oeiain,Cornelia Hale,W.I.T.C.H.,wood,burn,7,1829,N/A,N/A,0,N/A,false,false,N/A,N/A,46,47,45,231,"Ref, Und",1
oei8nw,Mare Bello Fiore,Overlord,void,burn,23,922,N/A,N/A,0,N/A,false,false,N/A,N/A,57,52,54,235,"Bli, Hel",1
oei7je,Beelzebub,Umineko: When They Cry,fire,burn,0,680,N/A,N/A,0,N/A,false,false,N/A,N/A,43,60,41,230,"Dra, Alm",1
oei5f1,Stryker,Call of Duty,metal,burn,8,1001,N/A,N/A,0,N/A,false,false,N/A,N/A,47,44,48,265,"Mim, Har",1
oei44d,Rien,Hell's Paradise: Jigokuraku,wood,low,1,75,N/A,N/A,0,N/A,false,false,N/A,N/A,70,56,47,261,"Cos, Vis",1
oei30r,Zhu ZhengTing,Nine Percent,void,burn,0,779,N/A,N/A,0,N/A,false,false,N/A,N/A,54,46,45,241,"Sou, Ser",1
oei1nb,Remilia Nephys,Phase Connect,wind,burn,3,1881,N/A,N/A,0,N/A,false,false,N/A,N/A,44,49,51,271,"Rot, Ser",1
oei0jg,Aisha,Another Eden: The Cat Beyond Time and Space,fire,burn,1,1340,N/A,N/A,0,N/A,false,false,N/A,N/A,47,53,53,265,"Vis, Spi",1
oehzg9,Sato Aina,Toyland,wind,burn,1,2000,N/A,N/A,0,N/A,false,false,N/A,N/A,46,41,65,239,"Hel, Vor",1
oehxz8,The Lich King,World of Warcraft,fire,N/A,13,914,N/A,N/A,0,N/A,false,false,N/A,N/A,45,49,53,248,"Hyp, Cos",1
oehwoe,Ardbert,Final Fantasy XIV,wood,burn,1,970,N/A,N/A,0,N/A,false,false,N/A,N/A,45,72,63,257,"Mys, Rot",1
oegmfr,Keiichi Mizukoshi,Nana,wood,burn,4,1663,N/A,N/A,0,N/A,false,false,N/A,N/A,69,43,49,235,"For, Ban",1
oeglbq,KH2002,Girls Frontline,earth,burn,4,1600,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,57,252,"Bel, Wil",1
oegk2m,Creeper,"Scooby-Doo, Where Are You!",wood,low,0,84,N/A,N/A,0,N/A,false,false,N/A,N/A,54,55,43,242,"Ban, Rol",1
oegiv2,Asura,Onmyoji,ice,s,30,715,N/A,N/A,0,N/A,false,false,N/A,N/A,44,59,71,292,"Vis, Bod",1
oeghtg,Tsuyu Mizuna,Magia Record,light,burn,0,1280,N/A,N/A,0,N/A,false,false,N/A,N/A,60,42,53,293,"Bel, Alm",1
oeggru,LLENN,SAO: Alternative GGO,ice,burn,14,965,N/A,N/A,0,N/A,false,false,N/A,N/A,49,54,52,319,"Cos, Vor",1
oefl9j,Soyeon,T-ara,ice,low,1,85,N/A,N/A,0,N/A,false,false,N/A,N/A,53,46,53,245,"Hyp, Ban",1
oedirc,Clone,Atelier Escha & Logy: Alchemists of the Dusk Sky,earth,low,0,85,N/A,N/A,0,N/A,false,false,N/A,N/A,48,61,52,284,"Vis, Sha",1
oefx1s,Chino Kafuu,Is the Order a Rabbit?,wood,low,40,72,N/A,N/A,0,N/A,false,false,N/A,N/A,60,59,55,256,"Bel, Ban",1
oefvqu,Shenlin Kuo,Assault Lily,metal,low,1,36,N/A,N/A,0,N/A,false,false,N/A,N/A,49,43,42,256,"Sou, Mys",1
oeem1c,Inaho Kaizuka,Aldnoah.Zero,ice,low,2,10,N/A,N/A,0,N/A,false,false,N/A,N/A,44,51,44,265,"Rot, Eth",1
oegfm1,Human Pain,Naruto: Shippuden,ice,burn,1,764,N/A,N/A,0,N/A,false,false,N/A,N/A,55,53,41,249,"Out, Tem",1
oeg1tt,Ashiya Douman,Fate/Grand Order,wind,burn,5,1117,N/A,N/A,0,N/A,false,false,N/A,N/A,69,57,58,251,"Ser, Alm",1
oeg06s,Rogue Cheney,Fairy Tail,wood,burn,9,648,N/A,N/A,0,N/A,false,false,N/A,N/A,45,58,52,260,"Wil, Roc",1
oefyj3,Shiori Goshiki,A Galaxy Next Door,void,burn,6,1294,N/A,N/A,0,N/A,false,false,N/A,N/A,42,59,53,243,"Har, Dra",1
oefwqv,Seong Gi-hun,Squid Game,earth,burn,10,1929,N/A,N/A,0,N/A,false,false,N/A,N/A,58,49,52,279,"Eth, Mim",1
oefvbc,Tesso,Onmyoji,earth,burn,0,1823,N/A,N/A,0,N/A,false,false,N/A,N/A,45,55,49,255,"Ser, Hel",1
oefsvh,Azusa Mukami,"Diabolik Lovers II: More,Blood",wood,burn,11,469,N/A,N/A,0,N/A,false,false,N/A,N/A,50,60,53,231,"Sha, Vor",1
oefr85,Langa Hasegawa,SK8 the Infinity,fire,s,213,1095,N/A,N/A,0,N/A,false,false,N/A,N/A,54,50,53,273,"Roc, Vis",1
oefpbm,The Wraith,DEAD BY DAYLIGHT,earth,burn,8,1877,N/A,N/A,0,N/A,false,false,N/A,N/A,49,46,57,277,"Pur, Und",1
oefnkp,Soren,Somnium Eleven,earth,burn,1,586,N/A,N/A,0,N/A,false,false,N/A,N/A,42,54,46,257,"Bli, Sha",1
oefigx,Beast Boy,Teen Titans,void,burn,24,1129,N/A,N/A,0,N/A,false,false,N/A,N/A,42,43,45,267,"Ven, Dra",1
oefg0e,Pump,Spooky Month,fire,burn,8,720,N/A,N/A,0,N/A,false,false,N/A,N/A,59,41,47,259,"Hol, Mys",1
oefemb,J,The Boxer,fire,burn,3,1941,N/A,N/A,0,N/A,false,false,N/A,N/A,50,40,47,273,"Hol, Spi",1
oefcxw,Iori Yagami,The King of Fighters,wind,burn,13,1396,N/A,N/A,0,N/A,false,false,N/A,N/A,53,56,58,237,"Cos, Spi",1
oefb6o,Fubuki,Shinobi Master Senran Kagura: New Link,fire,burn,15,1872,N/A,N/A,0,N/A,false,false,N/A,N/A,57,58,56,248,"Hel, Roc",1
oef9x9,Reiko Amabuki,Zombie Land Saga,wood,burn,0,1137,N/A,N/A,0,N/A,false,false,N/A,N/A,60,51,48,268,"Bod, Hol",1
oef8e7,Heresy Inquisitor,SSS-Class Suicide Hunter,void,burn,6,562,N/A,N/A,0,N/A,false,false,N/A,N/A,42,60,41,280,"Spi, Alm",1
oef73r,Archer Springfield,Camp Buddy,wood,burn,0,1148,N/A,N/A,0,N/A,false,false,N/A,N/A,53,40,51,279,"Ser, Bel",1
oef5q8,Makoto Suzuki,Tokyo Revengers,fire,burn,11,1367,N/A,N/A,0,N/A,false,false,N/A,N/A,45,74,69,237,"For, Spi",1
oef4hh,Baek Cirrus,Lost in the Cloud,wood,s,101,1376,N/A,N/A,0,N/A,false,false,N/A,N/A,52,59,42,274,"Bel, Rot",1
oef3bv,Mysterious Heroine X,Fate/Grand Order,void,burn,7,720,N/A,N/A,0,N/A,false,false,N/A,N/A,41,49,40,279,"Ven, Nec",1
oef23p,Freddy Fazbear,Five Nights at Freddy's,metal,s,113,816,N/A,N/A,0,N/A,false,false,N/A,N/A,59,49,48,259,"Rol, Pur",1
oef0im,Kirio Ami,Welcome to Demon School! Iruma-kun,fire,s,15,761,N/A,N/A,0,N/A,false,false,N/A,N/A,43,47,55,292,"For, Dru",1
oeeyuo,Fujiwara,Netsuzou Trap -NTR-,earth,burn,6,927,N/A,N/A,0,N/A,false,false,N/A,N/A,44,53,47,245,"Har, Tim",1
oeev0s,Querehsha,Solo Leveling,ice,solo,10,1243,N/A,N/A,0,N/A,false,false,N/A,N/A,58,41,69,269,"Mim, Vis",1
oeetuy,Sen Megumiba,Crystar,light,N/A,1,368,N/A,N/A,0,N/A,false,false,N/A,N/A,50,43,84,242,"Und, Sha",1
od8e3g,Pluto,Black Butler,void,gift,6,1,N/A,N/A,0,N/A,false,false,N/A,N/A,59,51,58,260,"Tim, Ven",1
oeeq9t,Karin Fabrik,Atelier Lilie: The Alchemist of Salburg 3,earth,burn,0,743,N/A,N/A,0,N/A,false,false,N/A,N/A,53,47,44,295,"Mim, Und",1
oeeogo,Kiharu Toghril,Snow White with the Red Hair,earth,burn,2,891,N/A,N/A,0,N/A,false,false,N/A,N/A,52,60,50,247,"Out, Ato",1
oeen2h,Oberon,Mythic Heroes,ice,burn,0,1904,N/A,N/A,0,N/A,false,false,N/A,N/A,51,50,42,315,"Vor, Wil",1
oeely5,Mitsuyoshi Tsujida,Shirobako,fire,burn,0,592,N/A,N/A,0,N/A,false,false,N/A,N/A,82,45,42,264,"Dra, Mys",1
oeekx1,Terano Totobami,Kakegurui,wood,burn,5,1421,N/A,N/A,0,N/A,false,false,N/A,N/A,57,42,57,230,"For, Bel",1
oeejnh,Shuuji Hanma,Tokyo Revengers,light,tokyo,66,877,N/A,N/A,0,N/A,false,false,N/A,N/A,40,41,41,279,"Mys, Nec",1
oeeiiu,Min Suha,Nijisanji,wind,low,13,77,N/A,N/A,0,N/A,false,false,N/A,N/A,64,58,55,238,"Vor, Rot",1
oeehdw,Oval Eisberg,Atelier Judie: The Alchemist of Gramnad,wood,burn,0,1330,N/A,N/A,0,N/A,false,false,N/A,N/A,54,60,45,269,"Rot, Und",1
oeeey6,Garcia Wimbledon,Release That Witch,wood,burn,1,676,N/A,N/A,0,N/A,false,false,N/A,N/A,40,46,45,254,"Wil, Ven",1
oeedgn,Charmmy Kitty,Sanrio,wood,burn,10,512,N/A,N/A,0,N/A,false,false,N/A,N/A,60,79,57,268,"Bli, Dra",1
oeeavj,Yue,Arifureta: From Commonplace to World's Strongest,earth,s,101,1775,N/A,N/A,0,N/A,false,false,N/A,N/A,45,45,43,278,"Hel, Vis",1
oee9sz,Mibu Taiga,Boyfriend (Kari),fire,burn,0,1662,N/A,N/A,0,N/A,false,false,N/A,N/A,59,51,79,249,"Dru, Mim",1
oee8vc,DIY Ninja,Valkyrie Crusade,earth,burn,0,1589,N/A,N/A,0,N/A,false,false,N/A,N/A,45,42,59,250,"Mys, Tim",1
oee7ks,Nabeshima Chiyori,Girlfriend (Kari),wood,burn,0,699,N/A,N/A,0,N/A,false,false,N/A,N/A,53,60,40,247,"Eth, Bli",1
oee5t3,Ancient Apparition,Dota 2,metal,burn,0,166,N/A,N/A,0,N/A,false,false,N/A,N/A,46,51,55,272,"Pur, Ser",1
oee4wy,Ittoki Sakuraba,Shinobi no Ittoki,void,burn,1,106,N/A,N/A,0,N/A,false,false,N/A,N/A,43,50,44,316,"Sou, Tem",1
oee3su,Ahmed,Mobile Suit Gundam SEED,fire,burn,1,766,N/A,N/A,0,N/A,false,false,N/A,N/A,51,59,43,272,"Alm, Dra",1
oee2iw,Captain Gordon,Disgaea,wood,burn,1,1603,N/A,N/A,0,N/A,false,false,N/A,N/A,58,46,41,234,"Ven, Hel",1
oee0nr,Voyager,Fate/Requiem,light,burn,5,1377,N/A,N/A,0,N/A,false,false,N/A,N/A,53,58,50,277,"Tem, Ref",1
oedwxs,Psyche Callista,Your Throne,wood,burn,23,727,N/A,N/A,0,N/A,false,false,N/A,N/A,60,48,55,280,"Rot, Und",1
oedtpu,Yamagami Karuta,Nijisanji,fire,N/A,2,1583,N/A,N/A,0,N/A,false,false,N/A,N/A,42,53,45,255,"Bod, Spi",1
oedsrz,Valentina Glinka Estes,Lord Marksman and Vanadis,wood,burn,0,747,N/A,N/A,0,N/A,false,false,N/A,N/A,59,49,55,238,"Ban, Roc",1
oedqfh,Epsilon,The Eminence in Shadow,metal,s,82,1040,N/A,N/A,0,N/A,false,false,N/A,N/A,45,48,47,246,"Pur, Ser",1
oedpg8,Wartortle,Pokemon Generation I,wood,burn,4,552,N/A,N/A,0,N/A,false,false,N/A,N/A,57,53,40,230,"Nec, Hyp",1
oedoda,Tsubaki Soraji,Koikari: Love For Hire,void,N/A,1,556,N/A,N/A,0,N/A,false,false,N/A,N/A,41,42,45,273,"Sou, Hel",1
oedmx6,Karma,Bungou Stray Dogs,wind,burn,3,566,N/A,N/A,0,N/A,false,false,N/A,N/A,50,49,88,279,"Sou, Ser",1
oedl95,Temari,Naruto,fire,s,14,1873,N/A,N/A,0,N/A,false,false,N/A,N/A,42,48,40,234,"Bod, Rot",1
oedisx,Shigure Kousaka,KenIchi: The Mightiest Disciple,ice,burn,4,787,N/A,N/A,0,N/A,false,false,N/A,N/A,58,40,46,255,"Ref, Ven",1
oedhp3,Karasu,One Piece,wind,burn,1,1223,N/A,N/A,0,N/A,false,false,N/A,N/A,42,67,40,275,"Hol, Ser",1
oedgzw,Rubeus Hagrid,Harry Potter,metal,s,24,1009,N/A,N/A,0,N/A,false,false,N/A,N/A,48,46,51,245,"Und, Tri",1
oedfvh,Tamamo no Mae,Onmyoji,earth,burn,4,759,N/A,N/A,0,N/A,false,false,N/A,N/A,44,52,51,257,"Sou, Bli",1
oedeuq,Clotho,Black Summoner,void,burn,1,889,N/A,N/A,0,N/A,false,false,N/A,N/A,52,53,44,256,"Rot, Hel",1
oeddm2,Jobin Higashikata,JoJo's Bizarre Adventure: JoJolion,metal,burn,4,1103,N/A,N/A,0,N/A,false,false,N/A,N/A,52,60,56,235,"Tim, Rot",1
oedam4,Cresson,Atelier Online: Alchemist of Bressisle,void,burn,0,1121,N/A,N/A,0,N/A,false,false,N/A,N/A,41,43,60,232,"Mim, Ato",1
oed8xl,Eila,Chain Chronicle,light,burn,0,1792,N/A,N/A,0,N/A,false,false,N/A,N/A,52,40,57,266,"Und, Eth",1
oed6rf,Jiwoo Seo,Eleceed,void,s,84,253,N/A,N/A,0,N/A,false,false,N/A,N/A,41,47,60,253,"Wil, Mys",1
oecwxu,Female Byleth,Fire Emblem: Three Houses,wood,s,35,853,N/A,N/A,0,N/A,false,false,N/A,N/A,50,41,40,236,"Eth, Sou",1
oecvy1,Lumen,Azure Striker Gunvolt,ice,burn,1,974,N/A,N/A,0,N/A,false,false,N/A,N/A,60,95,51,250,"Hel, Tau",1
oecuit,Dainsleif,Genshin Impact,fire,genshit,107,772,N/A,N/A,0,N/A,false,false,N/A,N/A,52,43,51,235,"Sha, Mys",1
oecsgl,Gilbert Bougainvillea,Violet Evergarden,ice,s,33,1348,N/A,N/A,0,N/A,false,false,N/A,N/A,45,49,40,243,"Vis, Out",1
oecr8t,Lawyer,Identity V,wood,burn,3,862,N/A,N/A,0,N/A,false,false,N/A,N/A,60,60,45,298,"Tim, Vor",1
oecq9d,SCAR-H,Girls Frontline,wind,burn,1,734,N/A,N/A,0,N/A,false,false,N/A,N/A,59,55,53,283,"Wil, Tau",1
oecp40,Etoile,The Heroic Legend of Arslan,earth,burn,1,1706,N/A,N/A,0,N/A,false,false,N/A,N/A,41,53,50,267,"Har, Rol",1
oeblbt,Curtis,Beauty and the Beasts,wood,burn,0,824,N/A,N/A,0,N/A,false,false,N/A,N/A,46,60,40,240,"Hel, Bod",1
oebk4d,Oak Casket,Path to Nowhere,ice,s,11,1714,N/A,N/A,0,N/A,false,false,N/A,N/A,51,44,60,315,"Hel, Bel",1
oebict,A-Min,EPEX,metal,burn,2,1425,N/A,N/A,0,N/A,false,false,N/A,N/A,62,53,47,233,"Vis, Dra",1
oebf93,Type 97 Shotgun,Girls Frontline,metal,N/A,0,657,N/A,N/A,0,N/A,false,false,N/A,N/A,44,50,86,275,"Tau, Ser",1
oebe0i,Minhyun,NU'EST,ice,burn,11,1145,N/A,N/A,0,N/A,false,false,N/A,N/A,57,46,44,255,"Sha, Rot",1
oebcsb,Dr. Ver,Symphogear,wood,burn,1,1871,N/A,N/A,0,N/A,false,false,N/A,N/A,50,50,57,277,"Tau, Rot",1
oeb5sf,Meisho Doto,Umamusume: Pretty Derby,wood,burn,1,574,N/A,N/A,0,N/A,false,false,N/A,N/A,55,43,59,231,"Hel, Tem",1
oeax46,Amber Sugar Cookie,Cookie Run,earth,cookie,1,879,N/A,N/A,0,N/A,false,false,N/A,N/A,51,80,82,260,"Ban, Spi",1
oeavfm,Chaesol,cignature,ice,burn,0,1720,N/A,N/A,0,N/A,false,false,N/A,N/A,46,44,47,231,"Eth, Ser",1
oearji,Kano Ienaga,Golden Kamuy,void,burn,0,1697,N/A,N/A,0,N/A,false,false,N/A,N/A,43,40,53,268,"Rot, Bli",1
oeaotg,Aha,Honkai Star Rail,light,deck,9,1157,N/A,N/A,0,N/A,false,false,N/A,N/A,51,50,59,345,"Vis, Roc",1
oeanhz,Zachariah,Supernatural,ice,N/A,6,588,N/A,N/A,0,N/A,false,false,N/A,N/A,56,49,52,280,"Spi, Har",1
oeam4m,Chiraha,Echocalypse,fire,burn,6,1867,N/A,N/A,0,N/A,false,false,N/A,N/A,42,53,44,309,"Vor, Spi",1
oeajjq,Cotton Candy Cookie,Cookie Run,metal,cookie,2,1717,N/A,N/A,0,N/A,false,false,N/A,N/A,46,58,52,239,"Hyp, Hol",1
oeahuj,Yui Michimiya,Haikyu!!,wood,burn,6,1796,N/A,N/A,0,N/A,false,false,N/A,N/A,45,47,55,296,"Sha, Mys",1
oeagar,Minase,Neo-Porte,wood,burn,12,592,N/A,N/A,0,N/A,false,false,N/A,N/A,50,48,44,258,"Roc, Out",1
oeae9j,Diluc,Genshin Impact,light,raid,585,1584,N/A,N/A,0,N/A,false,false,N/A,N/A,92,85,48,285,"Tem, Bli",1
oeaevv,apsara,Kamihime Project,wood,N/A,0,1696,N/A,N/A,0,N/A,false,false,N/A,N/A,59,43,47,315,"Und, Vor",1
oead77,Marla,Megalo Box,void,burn,0,1497,N/A,N/A,0,N/A,false,false,N/A,N/A,57,64,78,268,"Ser, Nec",1
oea8yo,Quency,NIKKE,wood,burn,3,1473,N/A,N/A,0,N/A,false,false,N/A,N/A,57,82,57,288,"Tau, Alm",1
oea58e,Schnee Weissberg,Dolphin Wave,wood,burn,1,523,N/A,N/A,0,N/A,false,false,N/A,N/A,53,65,54,231,"Dra, Spi",1
oea3wc,Ravi,VIXX LR,fire,burn,1,789,N/A,N/A,0,N/A,false,false,N/A,N/A,56,43,50,306,"Tem, Alm",1
oea1mc,Haru Katou,The Millionaire Detective – Balance: UNLIMITED,fire,s,24,1594,N/A,N/A,0,N/A,false,false,N/A,N/A,52,60,54,275,"Bli, Bel",1
oea07k,Ganta Nakami,Insomniacs After School,fire,burn,6,1917,N/A,N/A,0,N/A,false,false,N/A,N/A,66,42,43,235,"Nec, Spi",1
oe9ynz,Milana Auriol,Maika Fantasia,fire,burn,0,1628,N/A,N/A,0,N/A,false,false,N/A,N/A,54,53,46,242,"Dru, Mim",1
oe9xe0,England,Hetalia,ice,burn,15,868,N/A,N/A,0,N/A,false,false,N/A,N/A,45,43,47,233,"Out, Ban",1
oe9vti,Dear Daniel,Sanrio,earth,s,8,580,N/A,N/A,0,N/A,false,false,N/A,N/A,47,51,40,242,"Ref, Und",1
oe9u6k,Leonica,Ragna Crimson,fire,burn,4,744,N/A,N/A,0,N/A,false,false,N/A,N/A,59,88,43,250,"Hol, Bel",1
oe9n31,Chihiro Yoshioka,Gleipnir,wind,burn,4,1762,N/A,N/A,0,N/A,false,false,N/A,N/A,50,65,54,250,"Tem, Out",1
oe9lme,Akai,Mobile Legends,ice,burn,2,499,N/A,N/A,0,N/A,false,false,N/A,N/A,64,60,57,260,"Hol, Rot",1
